customer_id,first_name,last_name,gender,DOB,job_industry_category,job_title,wealth_segment,deceased_indicator,owns_car,address
223,Ossie,Meaton,Male,1983-11-26 00:00:00,,VP Sales,Affluent Customer,N,Yes,2 Scott Circle
224,Morgun,Girvan,Male,1967-12-03 00:00:00,Financial Services,Compensation Analyst,Affluent Customer,N,No,92253 Kensington Drive
225,Brittaney,Pring,Female,1977-03-11 00:00:00,Health,Pharmacist,Affluent Customer,N,No,93 Westend Terrace
226,Bondie,Letty,Male,1977-11-11 00:00:00,Manufacturing,Database Administrator IV,Mass Customer,N,No,4 5th Point
227,Wendall,McKeand,Male,1973-08-14 00:00:00,Entertainment,Accountant I,Mass Customer,N,No,11667 Blackbird Street
228,Lucia,Pickervance,Female,1986-05-25 00:00:00,Manufacturing,Systems Administrator II,High Net Worth,N,No,0 Sommers Circle
229,Vaughn,Lambis,Male,1966-03-06 00:00:00,Property,,High Net Worth,N,No,2 Northridge Street
230,Maegan,Scyone,Female,1954-06-24 00:00:00,Property,Internal Auditor,High Net Worth,N,No,816 Spohn Center
231,Basile,Winsor,Male,1995-08-05 00:00:00,Financial Services,Design Engineer,Mass Customer,N,Yes,98 Service Court
232,Zaria,Koeppke,Female,1987-11-11 00:00:00,Retail,Professor,Mass Customer,N,No,6 Morning Park
233,Art,Barwell,Male,1986-08-08 00:00:00,Property,Environmental Tech,Mass Customer,N,No,4263 Hanson Place
234,Mead,Alpes,Female,1969-08-12 00:00:00,Retail,Chief Design Engineer,High Net Worth,N,No,6159 Katie Street
235,Leona,Phateplace,Female,1976-12-26 00:00:00,Health,Social Worker,Mass Customer,N,No,95 Eliot Street
236,Tybalt,Gillingwater,Male,1954-10-30 00:00:00,Health,Research Nurse,Affluent Customer,N,No,0 Westend Park
237,Reginald,Dartan,Male,1974-03-07 00:00:00,Property,Account Coordinator,High Net Worth,N,Yes,39988 Porter Pass
238,Max,Bilborough,Male,1984-02-04 00:00:00,,Programmer III,Mass Customer,N,Yes,0796 Melody Park
239,Wells,Pressman,Male,1992-12-13 00:00:00,Health,Registered Nurse,Affluent Customer,N,No,2914 Vahlen Lane
240,Gavin,Fawks,Male,1989-07-28 00:00:00,IT,Administrative Assistant III,High Net Worth,N,Yes,65 Kinsman Trail
241,Quillan,Duigan,Male,1987-05-09 00:00:00,Entertainment,Quality Engineer,Mass Customer,N,No,07227 Hoard Terrace
242,Taite,Droghan,Male,1992-03-20 00:00:00,Property,Nurse,Affluent Customer,N,No,25503 Evergreen Drive
243,Barbara,Croxley,Female,1976-09-02 00:00:00,Manufacturing,Teacher,High Net Worth,N,Yes,2 2nd Plaza
244,Germayne,Sperry,Male,1974-11-25 00:00:00,Retail,,Affluent Customer,N,No,122 Melrose Drive
245,Noell,Grahlmans,Female,2001-09-26 00:00:00,Financial Services,Associate Professor,Affluent Customer,N,No,37024 Anniversary Place
246,Binny,Whight,Female,1991-02-28 00:00:00,Manufacturing,Technical Writer,High Net Worth,N,No,91141 Huxley Parkway
247,Kristal,Joysey,Female,1983-05-06 00:00:00,Financial Services,Staff Accountant II,High Net Worth,N,Yes,04 Fallview Trail
248,Inger,Eskell,Female,1978-04-15 00:00:00,Health,Clinical Specialist,Affluent Customer,N,Yes,8029 Gulseth Center
249,D'arcy,Slay,Male,1992-09-13 00:00:00,IT,Quality Control Specialist,High Net Worth,N,No,77248 Columbus Drive
250,Kristofer,,Male,1988-04-15 00:00:00,Health,Legal Assistant,Mass Customer,N,Yes,0850 Schmedeman Drive
251,Mala,,Female,1977-12-24 00:00:00,Financial Services,VP Sales,Affluent Customer,N,Yes,131 Northfield Parkway
252,Anthea,Ruskin,Female,1983-01-24 00:00:00,Property,Account Coordinator,Mass Customer,N,Yes,5130 Manley Court
253,Amalee,Choak,Female,1997-05-11 00:00:00,Health,Food Chemist,Mass Customer,N,Yes,879 Coolidge Point
254,Barbie,Rubi,Female,1961-09-22 00:00:00,Retail,Information Systems Manager,Mass Customer,N,No,6759 Nevada Point
255,Keeley,Kruger,Female,1954-01-15 00:00:00,IT,Desktop Support Technician,Mass Customer,N,No,8208 Parkside Point
256,Linell,Beadle,Female,1975-05-07 00:00:00,Health,Director of Sales,High Net Worth,N,Yes,15 Straubel Way
257,Marissa,,Female,1966-02-08 00:00:00,Manufacturing,Sales Associate,Affluent Customer,N,Yes,7 Eastlawn Street
258,Othella,Keher,Female,1992-05-03 00:00:00,Manufacturing,Administrative Officer,High Net Worth,N,No,42067 Duke Terrace
259,Venita,Dymick,Female,1983-07-22 00:00:00,Health,Senior Developer,High Net Worth,N,Yes,50 Everett Way
260,Farand,Marriner,Female,1979-08-30 00:00:00,Health,Senior Quality Engineer,High Net Worth,N,Yes,454 Green Ridge Avenue
261,Marve,Pryn,Male,1977-10-15 00:00:00,,Structural Engineer,Mass Customer,N,No,19220 Evergreen Crossing
262,Cordie,Petrelli,Male,1977-12-23 00:00:00,Health,,High Net Worth,N,Yes,109 Tomscot Avenue
263,Tonia,Leigh,Female,1985-11-19 00:00:00,Health,Dental Hygienist,High Net Worth,N,No,48 Arizona Drive
264,Jedd,Spiby,Male,1977-12-07 00:00:00,Health,Technical Writer,Mass Customer,N,No,92 Lyons Place
265,Pennie,Stoile,Male,1965-10-05 00:00:00,Retail,Sales Representative,High Net Worth,N,Yes,47 Jana Junction
266,Lelia,Garatty,Female,1989-07-19 00:00:00,Retail,Account Executive,Affluent Customer,N,No,90173 Oneill Place
267,Edgar,Buckler,U,,IT,,High Net Worth,N,No,6262 Elgar Avenue
268,Kacie,Kidston,Female,1978-10-18 00:00:00,Manufacturing,Chemical Engineer,Mass Customer,N,No,5668 Corscot Circle
269,Zacherie,Grindley,Male,1954-09-19 00:00:00,Property,Nurse Practicioner,Mass Customer,N,Yes,8 Texas Plaza
270,Auberta,Roundtree,Female,1970-12-10 00:00:00,,Budget/Accounting Analyst III,Mass Customer,N,Yes,32062 Oak Terrace
271,Doll,Burtwell,Female,1991-02-13 00:00:00,Financial Services,Financial Advisor,Mass Customer,N,No,07158 Roth Pass
272,Arlie,Crean,Female,1987-06-06 00:00:00,Retail,Product Engineer,Mass Customer,N,Yes,370 Portage Parkway
273,Nevile,Abraham,Male,1963-04-22 00:00:00,,Computer Systems Analyst IV,Mass Customer,N,No,19795 Bultman Circle
274,Tessi,Hesse,Female,1976-09-15 00:00:00,Health,Social Worker,Mass Customer,N,Yes,3 Corscot Crossing
275,Dud,,Male,1955-07-27 00:00:00,Health,VP Sales,High Net Worth,N,No,34 Kim Center
276,Goldi,Dwine,Female,1990-03-25 00:00:00,Financial Services,,Mass Customer,N,No,8 Starling Pass
277,Jehanna,Alvarado,Female,1956-02-19 00:00:00,,VP Product Management,High Net Worth,N,No,36 Vidon Parkway
278,Sydney,Georger,Male,1997-07-30 00:00:00,,Executive Secretary,Affluent Customer,N,Yes,8 Riverside Place
279,Tamera,Hinckes,Female,1981-09-09 00:00:00,Manufacturing,Web Designer I,Mass Customer,N,No,28604 Bellgrove Circle
280,Welch,MacAllaster,Male,1995-03-22 00:00:00,,Geologist I,Affluent Customer,N,Yes,2 Cottonwood Road
281,Jeanette,Sizzey,Female,1972-12-27 00:00:00,Financial Services,Cost Accountant,High Net Worth,N,Yes,58 Parkside Hill
282,Lauren,Curcher,Male,1989-10-27 00:00:00,Argiculture,VP Quality Control,High Net Worth,N,Yes,747 Thackeray Circle
283,Sari,Noye,Female,1991-02-04 00:00:00,Retail,Assistant Manager,Mass Customer,N,No,5583 Prairie Rose Trail
284,Seth,Moorman,Male,1986-04-11 00:00:00,Financial Services,Financial Analyst,High Net Worth,N,Yes,071 Cardinal Point
285,Julee,Janovsky,Female,1977-11-19 00:00:00,Manufacturing,Community Outreach Specialist,Mass Customer,N,No,7169 North Lane
286,Kiley,Canaan,Male,1989-08-01 00:00:00,Manufacturing,Accounting Assistant II,Affluent Customer,N,Yes,6923 Tennessee Circle
287,Hannie,Wodham,Female,1985-05-06 00:00:00,Manufacturing,Nuclear Power Engineer,Affluent Customer,N,No,8207 Cascade Court
288,Ebenezer,Seedman,Male,1985-09-08 00:00:00,Manufacturing,,High Net Worth,N,No,2 Brentwood Place
289,Modestia,Lithgow,Female,1970-04-12 00:00:00,Health,Clinical Specialist,High Net Worth,N,No,00 5th Lane
290,Giorgio,Kevane,U,,IT,Senior Sales Associate,Mass Customer,N,No,807 Beilfuss Crossing
291,Aime,Burston,Female,1971-10-22 00:00:00,Entertainment,Assistant Media Planner,Mass Customer,N,No,76 Graedel Street
292,Gelya,Gerant,Female,1961-11-24 00:00:00,,VP Product Management,Affluent Customer,N,Yes,29886 Crownhardt Crossing
293,Virgilio,Willcocks,Male,1989-12-10 00:00:00,Manufacturing,Administrative Assistant III,Mass Customer,N,Yes,1 Drewry Junction
294,Magnum,Slowan,Male,1959-04-01 00:00:00,,Recruiting Manager,High Net Worth,N,No,83 Brickson Park Drive
295,Lena,Chape,Female,1964-12-26 00:00:00,,Database Administrator II,Mass Customer,N,Yes,95 Almo Junction
296,Marshal,Rathbone,Male,1972-06-19 00:00:00,Health,,High Net Worth,N,Yes,08 Golf View Plaza
297,Cecile,MacLise,Female,1959-04-27 00:00:00,Manufacturing,Electrical Engineer,High Net Worth,N,No,6170 Buena Vista Way
298,Maurise,Lenglet,Male,1956-08-15 00:00:00,Manufacturing,Engineer I,High Net Worth,N,No,0 Orin Place
299,Corabelle,Hartnell,Female,1956-09-15 00:00:00,Financial Services,Budget/Accounting Analyst I,Mass Customer,N,Yes,20924 Banding Crossing
300,Malachi,Hadcroft,Male,1956-06-22 00:00:00,Health,Clinical Specialist,Mass Customer,N,No,91193 Petterle Road
301,Hildy,Bilbrook,Female,1980-10-10 00:00:00,Manufacturing,Developer IV,High Net Worth,N,No,01459 Fremont Place
302,Laurice,Colgrave,Female,1977-03-27 00:00:00,Health,,Mass Customer,N,No,58 Spenser Circle
303,Shane,Smetoun,Female,1974-08-15 00:00:00,Argiculture,Assistant Professor,Mass Customer,N,Yes,93 Lawn Park
304,Paddy,Mumbray,Male,1969-03-27 00:00:00,Manufacturing,VP Marketing,Mass Customer,N,Yes,5982 Mosinee Avenue
305,Cris,Chellam,Female,1974-03-17 00:00:00,Financial Services,Financial Analyst,Mass Customer,N,No,37006 Hoard Circle
306,Ruy,Adanet,Male,1973-08-02 00:00:00,Health,Registered Nurse,High Net Worth,N,No,06 Corry Pass
307,Ruben,Handlin,Male,1984-08-18 00:00:00,Health,Clinical Specialist,Affluent Customer,N,Yes,099 Nova Plaza
308,Iver,Dobsons,Male,1983-03-09 00:00:00,IT,Database Administrator I,High Net Worth,N,No,252 Mockingbird Plaza
309,Maurizia,Ligerton,Female,1974-10-02 00:00:00,Health,Clinical Specialist,Mass Customer,N,Yes,990 Kensington Park
310,Myranda,Clowser,Female,1985-02-13 00:00:00,Financial Services,Account Coordinator,Mass Customer,N,Yes,706 Anniversary Alley
311,Jaimie,Halms,Female,1957-08-16 00:00:00,Health,Internal Auditor,High Net Worth,N,No,52 Corben Place
312,Garek,Prattin,Male,1958-03-17 00:00:00,Financial Services,Desktop Support Technician,Affluent Customer,N,Yes,4270 Loeprich Lane
313,Theo,McKune,Male,1987-12-22 00:00:00,Manufacturing,Operator,Mass Customer,N,Yes,2 Clyde Gallagher Drive
314,Catie,Advani,Female,1962-08-25 00:00:00,Retail,Marketing Assistant,High Net Worth,N,Yes,671 American Ash Way
315,Lisa,Odlin,Female,1958-04-16 00:00:00,Manufacturing,Chief Design Engineer,Affluent Customer,N,No,93 American Ash Avenue
316,Genni,Larway,Female,1976-06-01 00:00:00,Manufacturing,Environmental Specialist,Mass Customer,N,Yes,1108 Nevada Junction
317,Elicia,Dahler,Female,1974-02-10 00:00:00,Entertainment,Automation Specialist II,Mass Customer,N,Yes,41 Spaight Road
318,Libbie,Castelin,Female,1969-05-19 00:00:00,Retail,Programmer III,Affluent Customer,N,Yes,5 Schurz Place
319,Madelle,Matteris,Female,1971-10-11 00:00:00,Retail,,Mass Customer,N,Yes,82 8th Alley
320,Aldous,Cubin,Male,1997-02-09 00:00:00,Health,Registered Nurse,Mass Customer,N,No,84 Lawn Way
321,Christean,Finnes,Female,1973-09-15 00:00:00,,Marketing Manager,Mass Customer,N,No,0 Coolidge Avenue
322,De,Denington,Female,1977-03-10 00:00:00,Financial Services,Research Associate,Mass Customer,N,Yes,0 Graceland Plaza
323,Celka,Goodrich,Female,1973-06-04 00:00:00,Health,Senior Developer,Mass Customer,N,Yes,8717 Mandrake Place
324,Franz,Lyptrit,Male,1986-08-05 00:00:00,IT,Computer Systems Analyst I,Mass Customer,N,Yes,2 Thierer Lane
325,Anthia,Ghilardini,Female,1971-09-26 00:00:00,Financial Services,Computer Systems Analyst I,Affluent Customer,N,Yes,19507 Red Cloud Park
326,Guenna,Spensly,Female,1980-02-16 00:00:00,Financial Services,Help Desk Operator,Mass Customer,N,No,3 Golf Course Avenue
327,Cris,Richfield,Female,1968-07-24 00:00:00,Health,Design Engineer,Mass Customer,N,No,042 Bunker Hill Avenue
328,Bernice,Kings,Female,1991-04-11 00:00:00,Manufacturing,Senior Developer,Mass Customer,N,No,45793 Nancy Plaza
329,Garvy,Berthel,Male,1984-11-20 00:00:00,Entertainment,Account Representative IV,High Net Worth,N,Yes,314 Northland Plaza
330,Port,Pancost,Male,1959-06-03 00:00:00,Manufacturing,Recruiting Manager,High Net Worth,N,Yes,3093 Mockingbird Place
331,Ford,Groucock,Male,1998-09-23 00:00:00,Health,Desktop Support Technician,Mass Customer,N,Yes,82 Mcbride Trail
332,Liza,Trouel,Female,1978-08-19 00:00:00,Health,Registered Nurse,High Net Worth,N,No,24044 Bonner Hill
333,Debbi,Doohey,Female,1965-06-20 00:00:00,Financial Services,Sales Associate,Affluent Customer,N,Yes,1 Rowland Circle
334,Fredi,Iannuzzelli,Female,1999-05-20 00:00:00,Financial Services,Financial Advisor,Affluent Customer,N,Yes,7 Arapahoe Pass
335,Debee,Martynov,Female,1983-04-19 00:00:00,,Senior Editor,Affluent Customer,N,No,7905 Spaight Alley
336,Georgiana,Wallington,Female,1980-01-06 00:00:00,Manufacturing,,High Net Worth,N,No,8 Grayhawk Circle
337,Shaylah,Urquhart,Female,1979-10-08 00:00:00,Argiculture,Statistician IV,High Net Worth,N,Yes,3 Lyons Road
338,Hilliary,Littrell,Female,1958-03-14 00:00:00,Health,,Mass Customer,N,No,72419 Eagan Road
339,Nanny,Casero,Female,1980-01-11 00:00:00,Health,Human Resources Manager,Mass Customer,N,No,6860 Green Ridge Avenue
340,Joshuah,Purvey,Male,1973-07-31 00:00:00,Argiculture,,Mass Customer,N,Yes,85 Straubel Park
341,Jeremiah,Wasling,Male,1976-08-25 00:00:00,Financial Services,GIS Technical Architect,Mass Customer,N,No,08 Ronald Regan Plaza
342,Winslow,Hammant,Male,1987-05-19 00:00:00,Health,Programmer IV,High Net Worth,N,No,44621 Linden Drive
343,Nicole,Johananoff,Female,1957-08-14 00:00:00,Property,Recruiter,Affluent Customer,N,No,3 Moulton Lane
344,Carlene,Eyckelbeck,Female,1973-07-18 00:00:00,,,High Net Worth,N,Yes,7633 Mayer Plaza
345,Tish,Oleksiak,Female,1989-02-03 00:00:00,Health,Senior Sales Associate,High Net Worth,N,Yes,98 Westerfield Trail
346,Timmie,Eisikowitz,Male,1981-03-15 00:00:00,Financial Services,Financial Analyst,Mass Customer,N,No,1826 Hazelcrest Park
347,Berkly,Grishinov,Male,1965-06-06 00:00:00,Financial Services,Marketing Manager,Mass Customer,N,No,98 Sutteridge Point
348,Gan,Devoy,Male,1980-11-01 00:00:00,Retail,Assistant Professor,Mass Customer,N,Yes,6 Sunbrook Center
349,Vinnie,Usherwood,Female,1981-04-15 00:00:00,Manufacturing,Computer Systems Analyst IV,High Net Worth,N,No,143 Elka Circle
350,Carmela,Jesper,Female,1977-12-09 00:00:00,Health,Clinical Specialist,Mass Customer,N,Yes,0293 Porter Crossing
351,Dev,Hafner,Male,1999-05-12 00:00:00,Health,Pharmacist,Mass Customer,N,Yes,7447 Nevada Park
352,Orrin,Finding,Male,1979-07-08 00:00:00,Retail,Sales Representative,Mass Customer,N,No,7 Park Meadow Drive
353,Antonia,Cardis,Female,1980-10-09 00:00:00,,Information Systems Manager,Mass Customer,N,No,780 Carberry Place
354,Mavra,Donavan,Female,1980-11-26 00:00:00,Property,Legal Assistant,Mass Customer,N,No,5337 Dennis Pass
355,Stacy,Gullane,Female,1979-06-01 00:00:00,Retail,Database Administrator II,Mass Customer,N,Yes,7 Debs Point
356,Nichole,,Female,1975-03-30 00:00:00,Entertainment,Librarian,High Net Worth,N,No,708 Russell Parkway
357,Betta,Shrimpton,Female,1969-01-25 00:00:00,,Director of Sales,Affluent Customer,N,No,66286 Homewood Alley
358,Kippie,Crimpe,Female,1985-12-27 00:00:00,,Accounting Assistant IV,Mass Customer,N,No,8728 Express Way
359,Dulcine,Gauson,Female,1958-11-28 00:00:00,Manufacturing,Legal Assistant,Affluent Customer,N,Yes,93583 Moland Way
360,Atalanta,Starbucke,Female,1956-04-02 00:00:00,Property,Staff Scientist,Mass Customer,N,Yes,18264 Maryland Way
361,Stephana,Minero,Female,1999-03-27 00:00:00,Health,Software Engineer IV,Mass Customer,N,Yes,411 Homewood Lane
362,Jamima,Pirolini,Female,1974-11-17 00:00:00,Financial Services,Software Engineer IV,High Net Worth,N,Yes,8 Mariners Cove Drive
363,Sabrina,Caddy,Female,1988-03-04 00:00:00,Retail,Project Manager,Mass Customer,N,Yes,279 Jenna Circle
364,Leontyne,Simpkiss,Female,1976-09-30 00:00:00,Financial Services,Database Administrator III,Affluent Customer,N,No,382 Maywood Parkway
365,Romona,Capitano,Female,1976-06-27 00:00:00,Property,VP Quality Control,High Net Worth,N,No,6085 Petterle Circle
366,Constance,Ucchino,Female,1954-01-08 00:00:00,Entertainment,Librarian,High Net Worth,N,No,06324 Michigan Trail
367,Katrinka,Sturrock,Female,1985-02-17 00:00:00,Manufacturing,Programmer II,Mass Customer,N,Yes,92808 Mallard Terrace
368,Lacee,Roan,Female,1986-11-26 00:00:00,Financial Services,,High Net Worth,N,No,841 Anderson Drive
369,Alic,Trenear,Male,1991-08-24 00:00:00,Financial Services,Actuary,Mass Customer,N,Yes,67884 Fair Oaks Parkway
370,Trstram,Bondesen,Male,1998-07-27 00:00:00,Telecommunications,,Affluent Customer,N,Yes,1823 Judy Center
371,Pernell,Favelle,Male,1954-07-06 00:00:00,Financial Services,Systems Administrator III,Mass Customer,N,No,953 Eliot Crossing
372,Moina,Thumim,Female,1987-08-13 00:00:00,Property,Graphic Designer,Affluent Customer,N,Yes,90761 Shasta Pass
373,Eva,Colenutt,Female,2000-08-26 00:00:00,Health,Structural Analysis Engineer,High Net Worth,N,Yes,259 Barnett Crossing
374,Valdemar,MacCoughen,Male,1992-01-22 00:00:00,Financial Services,Senior Financial Analyst,Mass Customer,N,Yes,0 Brown Trail
375,Salvidor,Renzo,Male,1976-08-23 00:00:00,Manufacturing,Automation Specialist II,Mass Customer,N,Yes,3467 Prairie Rose Lane
376,Marena,Brunotti,Female,1966-10-24 00:00:00,Financial Services,Financial Advisor,Mass Customer,N,Yes,24 Scoville Parkway
377,Levy,Bonavia,Male,1999-05-19 00:00:00,Argiculture,Staff Scientist,Mass Customer,N,No,010 Namekagon Parkway
378,Raquela,Yuille,Female,1974-05-04 00:00:00,Retail,Senior Developer,Mass Customer,N,No,99826 Steensland Avenue
379,Bert,Ainslie,Male,1980-03-13 00:00:00,Manufacturing,,High Net Worth,N,Yes,28809 Mesta Pass
380,Teriann,Birdsey,Female,1956-05-15 00:00:00,Property,Structural Engineer,Mass Customer,N,No,201 Randy Parkway
381,Leesa,Castleman,Female,1996-11-30 00:00:00,,Sales Associate,Affluent Customer,N,No,58211 Surrey Crossing
382,Issiah,Fardell,Male,1985-08-14 00:00:00,Health,Research Nurse,Mass Customer,N,Yes,720 Menomonie Avenue
383,Barclay,Shalders,Male,1978-07-15 00:00:00,,Nurse Practicioner,Affluent Customer,N,No,4604 Cordelia Drive
384,Friederike,Bestar,Female,1976-08-06 00:00:00,Financial Services,,Affluent Customer,N,No,3788 Service Trail
385,Kendall,Humes,Male,1966-12-07 00:00:00,Health,Project Manager,High Net Worth,N,No,8 Holy Cross Center
386,Ethelyn,Pincott,Female,1990-10-27 00:00:00,Argiculture,Senior Quality Engineer,Mass Customer,N,No,740 Calypso Drive
387,Spike,Thieme,Male,1977-02-19 00:00:00,Financial Services,Administrative Officer,Mass Customer,N,No,9457 Arizona Plaza
388,Carlye,Bartle,Female,1966-05-25 00:00:00,Financial Services,,Mass Customer,N,Yes,75 Bartillon Street
389,Dorene,Scrivner,Female,1975-04-27 00:00:00,Entertainment,Help Desk Operator,Affluent Customer,N,Yes,7 Reinke Junction
390,Royall,Slimings,Male,1997-11-25 00:00:00,Health,Programmer Analyst II,Affluent Customer,N,No,7343 Washington Road
391,Duffie,Woodier,Male,1970-03-25 00:00:00,Argiculture,,Mass Customer,N,No,3 Valley Edge Trail
392,Brandyn,Morrid,Male,1978-06-14 00:00:00,Property,Safety Technician I,Mass Customer,N,No,32 Farragut Avenue
393,Cesaro,Isbell,Male,1955-02-08 00:00:00,Manufacturing,Associate Professor,Mass Customer,N,Yes,5 Florence Hill
394,Roanne,Cowthard,Female,1977-06-06 00:00:00,Health,Legal Assistant,High Net Worth,N,Yes,095 Prairieview Circle
395,Penn,Burkinshaw,Male,1976-11-27 00:00:00,Retail,Data Coordiator,High Net Worth,N,Yes,47226 Algoma Place
396,Peria,Iscowitz,Female,1967-01-25 00:00:00,Telecommunications,Systems Administrator III,High Net Worth,N,Yes,564 Northview Junction
397,Nerissa,Foote,Female,1981-09-02 00:00:00,Financial Services,Paralegal,Affluent Customer,N,Yes,5359 Alpine Hill
398,Randee,Douberday,Female,1969-01-18 00:00:00,Retail,,Affluent Customer,N,No,586 Miller Parkway
399,Nickie,Neissen,Male,1976-07-18 00:00:00,Manufacturing,Engineer III,Affluent Customer,N,Yes,32571 Dixon Center
400,Sibeal,Fellow,Female,1962-05-19 00:00:00,Financial Services,Financial Analyst,Mass Customer,N,No,333 Bunting Crossing
401,Halette,Helling,Female,1986-12-11 00:00:00,Retail,Assistant Professor,Mass Customer,N,No,1 Red Cloud Street
402,Berne,Donegan,Male,1977-06-03 00:00:00,Retail,Desktop Support Technician,Affluent Customer,N,No,07 New Castle Circle
403,Easter,Laffoley-Lane,Female,1975-10-17 00:00:00,,Graphic Designer,Mass Customer,N,Yes,78152 Harper Parkway
404,Sinclair,Sustins,Male,1995-12-17 00:00:00,Financial Services,Geologist I,Affluent Customer,N,Yes,981 West Way
