address_id,country,state,postcode,address,property_valuation
540,Australia,NSW,2121,858 Independence Terrace,10
541,Australia,NSW,2761,142 Cambridge Place,8
542,Australia,NSW,2340,20198 Hansons Plaza,2
543,Australia,NSW,2745,04678 Elka Crossing,9
544,Australia,QLD,4127,5 Farmco Junction,7
545,Australia,NSW,2716,2 East Circle,1
546,Australia,Victoria,3168,1949 Pepper Wood Pass,6
547,Australia,Victoria,3076,7901 Park Meadow Plaza,7
548,Australia,NSW,2750,58 Maywood Place,9
549,Australia,NSW,2166,532 Bartillon Circle,7
550,Australia,NSW,2031,032 Kenwood Circle,9
551,Australia,Victoria,3564,67 8th Terrace,4
552,Australia,NSW,2478,06008 Anthes Pass,8
553,Australia,QLD,4127,956 Mccormick Place,2
554,Australia,Victoria,3016,6 Eggendart Circle,7
555,Australia,NSW,2116,1 Service Alley,10
556,Australia,Victoria,3356,62117 Trailsway Place,1
557,Australia,NSW,2560,4 Graedel Parkway,8
558,Australia,QLD,4680,311 Chive Way,3
559,Australia,QLD,4740,9161 Hoepker Street,5
560,Australia,NSW,2760,19 Lakewood Gardens Way,9
561,Australia,NSW,2065,5861 Browning Park,8
562,Australia,NSW,2230,396 Butternut Point,12
563,Australia,NSW,2087,04 Hansons Street,11
564,Australia,QLD,4505,8601 Cardinal Court,8
565,Australia,NSW,2630,35631 Colorado Crossing,2
566,Australia,NSW,2225,446 Dottie Court,10
567,Australia,Victoria,3121,37 Ilene Hill,10
568,Australia,Victoria,3013,909 Browning Crossing,10
569,Australia,Victoria,3136,8498 Hoepker Circle,8
570,Australia,NSW,2111,7 Claremont Court,12
571,Australia,NSW,2209,64 Hayes Circle,11
572,Australia,NSW,2106,44 Bunting Parkway,10
573,Australia,Victoria,3930,8 Pawling Alley,8
574,Australia,Victoria,3182,4 Carioca Way,10
575,Australia,NSW,2097,4559 Stoughton Lane,10
576,Australia,NSW,2287,7046 Surrey Road,7
577,Australia,NSW,2291,58821 Warbler Crossing,9
578,Australia,NSW,2283,95 Delladonna Plaza,4
579,Australia,NSW,2305,8 Sommers Circle,7
580,Australia,NSW,2300,3 Lunder Place,10
581,Australia,QLD,4179,93098 Loftsgordon Pass,4
582,Australia,NSW,2539,61493 Manufacturers Junction,9
583,Australia,Victoria,3207,1192 Declaration Hill,8
584,Australia,NSW,2630,62 Cherokee Terrace,1
585,Australia,NSW,2154,01736 Saint Paul Way,11
586,Australia,NSW,2036,9816 Carberry Trail,11
587,Australia,NSW,2133,36912 Gina Pass,11
588,Australia,QLD,4300,86857 Hoepker Lane,8
589,Australia,NSW,2340,8435 Arkansas Terrace,4
590,Australia,NSW,2010,25 Novick Center,9
591,Australia,QLD,4305,0278 Elka Place,4
592,Australia,QLD,4340,067 Cottonwood Park,2
593,Australia,Victoria,3137,60010 Knutson Road,7
594,Australia,NSW,2075,945 Hayes Park,12
595,Australia,Victoria,3068,86 Huxley Parkway,8
596,Australia,NSW,2148,0 Rigney Way,8
597,Australia,NSW,2539,71 Meadow Ridge Parkway,11
598,Australia,QLD,4580,506 Iowa Center,3
599,Australia,QLD,4300,846 Clove Junction,5
600,Australia,NSW,2750,07 Pepper Wood Way,8
601,Australia,NSW,2761,425 Thierer Junction,8
602,Australia,NSW,2566,876 Ridgeview Circle,8
603,Australia,NSW,2041,00164 Canary Drive,11
604,Australia,QLD,4504,61 Talmadge Lane,6
605,Australia,NSW,2176,55 Birchwood Alley,9
606,Australia,NSW,2036,3785 Dapin Drive,6
607,Australia,QLD,4551,83 Ryan Hill,8
608,Australia,NSW,2087,679 Huxley Trail,11
609,Australia,NSW,2212,2 Hoffman Way,9
610,Australia,NSW,2035,786 Rowland Court,11
611,Australia,QLD,4120,375 Drewry Alley,9
612,Australia,NSW,2306,608 Basil Alley,4
613,Australia,QLD,4075,9 Schmedeman Hill,7
614,Australia,Victoria,3975,95022 Roth Terrace,7
615,Australia,NSW,2066,66897 Pawling Circle,9
616,Australia,QLD,4114,1 Thackeray Crossing,3
617,Australia,NSW,2763,363 Schiller Court,7
618,Australia,QLD,4341,1923 Fisk Lane,3
619,Australia,QLD,4022,4 Loeprich Avenue,3
620,Australia,NSW,2168,575 Prentice Road,8
621,Australia,QLD,4116,8 Melrose Road,7
622,Australia,QLD,4178,226 Rowland Street,7
623,Australia,QLD,4123,6 Springs Junction,5
624,Australia,QLD,4132,4744 Garrison Drive,4
625,Australia,QLD,4820,64 Nelson Drive,1
626,Australia,NSW,2153,87 Linden Park,10
627,Australia,Victoria,3076,329 Glacier Hill Alley,8
628,Australia,Victoria,3028,725 Cordelia Junction,8
629,Australia,QLD,4035,32 Cody Place,8
630,Australia,NSW,2326,04 Namekagon Pass,3
631,Australia,NSW,2145,165 Petterle Place,8
632,Australia,NSW,2747,8 Golf Drive,9
633,Australia,NSW,2759,9427 Tennyson Plaza,8
634,Australia,Victoria,3429,8300 Vermont Center,6
635,Australia,NSW,2148,44 Upham Crossing,7
636,Australia,NSW,2204,18 Forest Avenue,9
637,Australia,Victoria,3337,049 Michigan Parkway,6
638,Australia,QLD,4218,831 Hayes Park,8
639,Australia,Victoria,3011,491 Merry Crossing,4
640,Australia,NSW,2380,598 Randy Way,1
641,Australia,Victoria,3015,5873 Hagan Park,10
642,Australia,Victoria,3564,3 Erie Hill,2
643,Australia,Victoria,3171,678 Old Gate Pass,9
644,Australia,QLD,4551,9 Mayfield Road,7
645,Australia,NSW,2560,41759 Crowley Circle,8
646,Australia,NSW,2565,9892 Dennis Alley,7
647,Australia,NSW,2035,58729 Moland Trail,12
648,Australia,Victoria,3850,36360 Coleman Trail,3
649,Australia,NSW,2519,67 Aberg Hill,4
650,Australia,NSW,2166,88 La Follette Way,8
651,Australia,Victoria,3807,2884 Welch Lane,8
652,Australia,Victoria,3032,60 Meadow Vale Hill,5
653,Australia,QLD,4800,9912 Eagle Crest Lane,7
654,Australia,Victoria,3025,355 Thackeray Circle,9
655,Australia,NSW,2121,56 Anniversary Avenue,12
656,Australia,NSW,2570,14 Autumn Leaf Avenue,10
657,Australia,NSW,2577,30274 Graedel Way,7
658,Australia,Victoria,3084,74013 Mesta Terrace,9
659,Australia,NSW,2199,15 Lindbergh Center,9
660,Australia,QLD,4870,3 Corscot Hill,5
661,Australia,QLD,4171,77006 Nelson Point,10
662,Australia,Victoria,3975,25 Mesta Plaza,8
663,Australia,NSW,2134,1349 Namekagon Crossing,12
664,Australia,NSW,2066,186 Shasta Avenue,9
665,Australia,QLD,4053,48 Warbler Road,7
666,Australia,QLD,4740,756 Farragut Place,2
667,Australia,NSW,2260,197 Mifflin Hill,10
668,Australia,NSW,2800,618 Independence Pass,1
669,Australia,NSW,2304,2836 Morning Drive,7
670,Australia,Victoria,3752,8 Lawn Hill,7
671,Australia,NSW,2048,99 Cascade Crossing,12
672,Australia,NSW,2194,4 Sunfield Circle,8
673,Australia,NSW,2216,5 Lyons Alley,10
674,Australia,QLD,4352,96910 Sugar Point,7
675,Australia,NSW,2557,558 Maple Court,9
676,Australia,NSW,2209,9114 Union Center,7
677,Australia,NSW,2147,76 Hanson Junction,9
678,Australia,NSW,2548,3 Sheridan Park,8
679,Australia,NSW,2262,40545 Forster Point,7
680,Australia,NSW,2763,8425 Jackson Terrace,9
681,Australia,NSW,2463,39035 Westerfield Plaza,4
682,Australia,NSW,2481,8234 Riverside Park,9
683,Australia,NSW,2072,4535 Daystar Parkway,12
684,Australia,Victoria,3155,95 Fallview Avenue,8
685,Australia,Victoria,3095,75826 Bellgrove Trail,10
686,Australia,QLD,4207,64080 Susan Park,7
687,Australia,NSW,2577,8179 Veith Pass,7
688,Australia,NSW,2160,5 Maple Parkway,9
689,Australia,QLD,4110,0 Carey Drive,4
690,Australia,NSW,2017,1 Moose Avenue,8
691,Australia,NSW,2745,02 Bartelt Center,8
692,Australia,NSW,2769,0650 Sachs Circle,10
693,Australia,QLD,4214,16420 Veith Crossing,7
694,Australia,Victoria,3805,81310 Charing Cross Plaza,7
695,Australia,NSW,2770,37430 Merrick Center,6
696,Australia,NSW,2322,6046 Sheridan Way,3
697,Australia,QLD,4562,537 Packers Street,5
698,Australia,NSW,2117,6 Briar Crest Court,12
699,Australia,NSW,2283,4 Lillian Plaza,6
700,Australia,NSW,2571,70836 Colorado Plaza,11
701,Australia,NSW,2233,15 Emmet Street,10
702,Australia,Victoria,3480,8 Dottie Court,1
703,Australia,Victoria,3011,520 Stephen Pass,9
704,Australia,Victoria,3551,18939 Upham Hill,3
705,Australia,Victoria,3136,4222 Porter Lane,9
706,Australia,NSW,2753,1721 Nobel Junction,8
707,Australia,Victoria,3093,30550 Pierstorff Lane,7
708,Australia,NSW,2232,6 Morning Drive,9
709,Australia,Victoria,3023,646 Mariners Cove Place,6
710,Australia,NSW,2153,51 Londonderry Trail,10
711,Australia,NSW,2176,4086 Darwin Terrace,9
712,Australia,NSW,2304,4033 Hermina Road,7
713,Australia,NSW,2567,37 Banding Avenue,9
714,Australia,QLD,4217,8080 Victoria Plaza,11
715,Australia,QLD,4615,14254 Hallows Parkway,1
716,Australia,NSW,2026,78 Glacier Hill Drive,10
717,Australia,Victoria,3174,6 Fulton Road,8
718,Australia,NSW,2777,76 Londonderry Park,9
719,Australia,NSW,2199,68861 School Hill,9
720,Australia,NSW,2190,09 Bartelt Lane,8
721,Australia,QLD,4221,29639 Porter Center,8
722,Australia,NSW,2766,5811 Moulton Drive,8
723,Australia,Victoria,3551,80027 Ryan Terrace,3
724,Australia,Victoria,3429,8 Kingsford Hill,6
725,Australia,Victoria,3150,8044 Emmet Hill,9
726,Australia,Victoria,3183,2249 Havey Hill,10
727,Australia,NSW,2145,1855 Stang Terrace,9
728,Australia,NSW,2154,2 Riverside Trail,11
729,Australia,NSW,2192,98 Esker Junction,10
730,Australia,NSW,2145,9984 Pankratz Road,10
731,Australia,NSW,2290,324 Mifflin Road,7
732,Australia,Victoria,3073,2726 Cardinal Way,5
733,Australia,QLD,4811,3 Talisman Place,2
734,Australia,QLD,4005,282 West Trail,5
735,Australia,Victoria,3191,08260 Jay Court,11
736,Australia,QLD,4810,12 6th Hill,2
737,Australia,QLD,4121,0297 Merchant Avenue,9
738,Australia,NSW,2100,1 Monica Street,9
739,Australia,NSW,2031,0272 Pankratz Hill,10
740,Australia,Victoria,3111,2 North Crossing,11
741,Australia,QLD,4305,345 Dovetail Avenue,5
742,Australia,Victoria,3137,2826 Huxley Center,8
743,Australia,NSW,2229,61043 Summer Ridge Junction,11
744,Australia,NSW,2176,56045 Express Avenue,9
745,Australia,Victoria,3068,760 Forest Dale Place,12
746,Australia,NSW,2263,99 Wayridge Place,8
747,Australia,NSW,2117,5 Dahle Trail,10
748,Australia,QLD,4118,62215 Delaware Plaza,3
749,Australia,NSW,2594,37 Dorton Street,3
750,Australia,VIC,3850,00 Evergreen Center,4
751,Australia,NSW,2536,80 Maple Avenue,4
752,Australia,VIC,3750,43 Jana Way,7
753,Australia,QLD,4019,195 Knutson Place,8
754,Australia,NSW,2197,9 Melby Park,10
755,Australia,NSW,2227,4 Vahlen Junction,10
756,Australia,NSW,2540,6330 Monica Way,9
757,Australia,NSW,2293,7101 Gulseth Hill,9
758,Australia,NSW,2560,983 2nd Road,8
759,Australia,NSW,2143,08 Vidon Center,5
760,Australia,QLD,4305,36 Helena Drive,1
761,Australia,VIC,3630,20554 Orin Place,1
762,Australia,NSW,2164,3903 Messerschmidt Park,8
763,Australia,NSW,2148,64 Muir Lane,8
764,Australia,NSW,2759,06495 Swallow Terrace,9
765,Australia,NSW,2150,033 Loftsgordon Center,8
766,Australia,VIC,3121,80 Scofield Alley,10
767,Australia,QLD,4350,64 Milwaukee Pass,4
768,Australia,NSW,2567,50851 Vahlen Avenue,7
769,Australia,QLD,4305,88 Bay Drive,3
770,Australia,VIC,3183,0 Thompson Road,8
771,Australia,QLD,4350,99 Elka Street,4
772,Australia,QLD,4869,2699 Crest Line Way,4
773,Australia,NSW,2145,6 Melody Trail,9
774,Australia,NSW,2137,90 New Castle Trail,9
775,Australia,NSW,2093,2570 Wayridge Park,9
776,Australia,NSW,2354,70 Old Gate Street,3
777,Australia,NSW,2190,3 Magdeline Terrace,10
778,Australia,QLD,4019,36744 Birchwood Center,3
779,Australia,QLD,4814,68 Chinook Street,2
780,Australia,VIC,3201,0 Valley Edge Plaza,6
781,Australia,NSW,2282,8 Starling Trail,8
782,Australia,NSW,2223,3 Crest Line Plaza,10
783,Australia,NSW,2292,0601 Stephen Place,7
784,Australia,NSW,2141,00 Mockingbird Junction,9
785,Australia,NSW,2126,37817 Burning Wood Circle,11
786,Australia,VIC,3046,02353 Kropf Lane,9
787,Australia,VIC,3008,79 Arkansas Drive,10
788,Australia,NSW,2830,4085 Jackson Hill,7
789,Australia,NSW,2099,57 Gulseth Terrace,10
790,Australia,NSW,2250,52737 Morningstar Crossing,3
791,Australia,NSW,2171,866 Rockefeller Junction,9
792,Australia,VIC,3076,414 Kensington Lane,8
793,Australia,NSW,2077,81 Holy Cross Alley,8
794,Australia,VIC,3156,1 Loomis Parkway,9
795,Australia,NSW,2756,572 Brown Circle,8
796,Australia,QLD,4873,92344 Oakridge Drive,4
797,Australia,QLD,4514,1626 Dawn Street,3
798,Australia,QLD,4210,845 Talisman Pass,7
799,Australia,QLD,4551,1899 Manley Court,7
800,Australia,QLD,4006,15067 Commercial Pass,7
801,Australia,NSW,2754,80932 5th Street,8
802,Australia,NSW,2767,018 Erie Point,9
803,Australia,NSW,2282,40402 Moulton Park,8
804,Australia,VIC,3810,246 Norway Maple Trail,2
805,Australia,NSW,2137,2 Autumn Leaf Plaza,8
806,Australia,NSW,2173,808 Starling Place,9
807,Australia,NSW,2152,5409 Mandrake Circle,10
808,Australia,NSW,2340,786 Bonner Drive,4
809,Australia,NSW,2088,7175 Orin Junction,12
810,Australia,VIC,3805,8208 Lotheville Street,8
811,Australia,NSW,2067,25689 Eastlawn Crossing,11
812,Australia,NSW,2122,44 Lakewood Gardens Pass,10
813,Australia,VIC,3976,87 Twin Pines Plaza,5
814,Australia,NSW,2067,65 Sachtjen Park,11
815,Australia,NSW,2000,84 Loomis Pass,12
816,Australia,NSW,2040,58047 Westport Road,12
817,Australia,NSW,2530,59000 American Center,8
818,Australia,VIC,3175,659 Scofield Street,5
819,Australia,NSW,2156,388 Weeping Birch Plaza,11
820,Australia,QLD,4127,09413 Holmberg Terrace,3
821,Australia,NSW,2066,8640 Village Junction,12
822,Australia,NSW,2759,177 Sheridan Trail,8
823,Australia,QLD,4171,1 Oriole Alley,11
824,Australia,NSW,2073,8925 Ryan Trail,11
825,Australia,VIC,3218,77 Nova Junction,8
826,Australia,NSW,2228,43 Esker Pass,8
827,Australia,QLD,4207,205 Melody Circle,4
828,Australia,QLD,4114,44997 Anniversary Way,3
829,Australia,NSW,2430,4444 Bunting Point,7
830,Australia,VIC,3199,3 Washington Plaza,7
831,Australia,NSW,2192,285 Aberg Point,10
832,Australia,QLD,4210,4 Sachtjen Avenue,10
833,Australia,NSW,2290,055 Dakota Pass,8
834,Australia,QLD,4350,6 Green Ridge Circle,3
835,Australia,NSW,2880,6841 Dawn Drive,1
836,Australia,QLD,4413,74251 Golden Leaf Lane,3
837,Australia,VIC,3187,2 Dwight Street,11
838,Australia,VIC,3028,511 Gulseth Plaza,6
839,Australia,NSW,2166,71801 Grover Point,10
840,Australia,NSW,2680,69 Hovde Plaza,5
841,Australia,NSW,2527,3387 Warrior Court,7
842,Australia,NSW,2147,7837 Derek Street,9
843,Australia,NSW,2141,00 Algoma Crossing,7
844,Australia,QLD,4215,341 Londonderry Point,7
845,Australia,QLD,4701,2661 Di Loreto Point,7
846,Australia,NSW,2163,036 Kedzie Terrace,9
847,Australia,QLD,4220,615 Spenser Drive,10
848,Australia,NSW,2336,641 Waywood Lane,7
849,Australia,NSW,2650,49 Buhler Plaza,2
850,Australia,VIC,3031,56 Graceland Alley,7
851,Australia,QLD,4415,3 Magdeline Way,2
852,Australia,VIC,3139,94 Anhalt Way,7
853,Australia,QLD,4122,18 Parkside Plaza,4
854,Australia,QLD,4055,681 Transport Pass,7
855,Australia,NSW,2150,6 Harper Lane,10
856,Australia,QLD,4020,59041 Independence Point,9
857,Australia,VIC,3975,55 Hovde Parkway,8
858,Australia,VIC,3147,36903 Reinke Trail,10
859,Australia,VIC,3623,938 Nova Junction,1
860,Australia,QLD,4122,48 Bobwhite Crossing,8
861,Australia,QLD,4356,7391 Ruskin Parkway,5
862,Australia,NSW,2216,677 Butternut Crossing,7
863,Australia,VIC,3124,8360 Washington Avenue,12
864,Australia,NSW,2768,519 Maywood Pass,10
865,Australia,NSW,2065,6712 Nova Crossing,10
866,Australia,NSW,2753,383 Rockefeller Junction,9
867,Australia,NSW,2034,71039 Packers Street,10
868,Australia,NSW,2650,5 Hauk Lane,3
869,Australia,NSW,2287,02377 Maywood Trail,7
870,Australia,NSW,2010,2 School Street,10
871,Australia,VIC,3034,9254 Straubel Street,9
872,Australia,NSW,2196,3 Glacier Hill Parkway,10
873,Australia,NSW,2177,029 Springview Place,8
874,Australia,QLD,4800,1 Springview Place,5
875,Australia,NSW,2219,60 Meadow Valley Avenue,10
876,Australia,NSW,2234,42 Thompson Hill,10
877,Australia,QLD,4812,2 Pankratz Street,5
878,Australia,NSW,2065,65345 Marcy Crossing,12
879,Australia,NSW,2537,77 Pawling Pass,3
880,Australia,VIC,3191,06419 Dayton Junction,10
881,Australia,QLD,4870,5 Hauk Way,8
882,Australia,NSW,2065,923 Westerfield Junction,10
883,Australia,NSW,2830,707 Spaight Place,4
884,Australia,QLD,4720,89 Monument Place,1
885,Australia,QLD,4213,583 Coleman Parkway,9
886,Australia,NSW,2026,376 Buena Vista Street,11
887,Australia,VIC,3124,91457 Anderson Avenue,12
888,Australia,VIC,3765,39 Ronald Regan Alley,8
889,Australia,NSW,2148,1 5th Parkway,8
890,Australia,NSW,2165,7 Meadow Ridge Center,9
891,Australia,NSW,2756,41821 Sheridan Center,9
892,Australia,NSW,2767,7 Reindahl Center,8
893,Australia,NSW,2153,6382 Bayside Street,10
894,Australia,NSW,2148,850 Manitowish Avenue,8
895,Australia,NSW,2486,88 Comanche Point,7
896,Australia,VIC,3228,13845 Hayes Center,8
897,Australia,QLD,4511,88022 South Road,5
898,Australia,NSW,2340,9 Northridge Lane,3
899,Australia,QLD,4110,95530 Hallows Circle,5
900,Australia,QLD,4226,97 Karstens Place,7
901,Australia,QLD,4506,237 Summit Pass,3
902,Australia,VIC,3150,1 Cottonwood Street,9
903,Australia,NSW,2026,8642 Forest Run Avenue,9
904,Australia,VIC,3084,352 Bonner Crossing,8
905,Australia,VIC,3802,52726 High Crossing Junction,7
906,Australia,NSW,2116,60086 Summit Lane,10
907,Australia,NSW,2747,5 Farmco Way,8
908,Australia,NSW,2211,33 Kropf Hill,10
909,Australia,NSW,2222,2 Derek Pass,7
910,Australia,VIC,3124,87140 Mandrake Lane,8
911,Australia,NSW,2795,69278 High Crossing Place,5
912,Australia,NSW,2567,42 Cordelia Park,8
913,Australia,VIC,3188,50 2nd Center,9
914,Australia,VIC,3730,8 Colorado Circle,4
915,Australia,NSW,2234,55 Daystar Court,10
916,Australia,NSW,2062,21 Dwight Crossing,10
917,Australia,NSW,2027,3828 Norway Maple Avenue,11
918,Australia,VIC,3060,3044 Summer Ridge Center,8
919,Australia,QLD,4131,43455 Carey Center,4
920,Australia,NSW,2518,57953 Drewry Street,10
921,Australia,NSW,2323,3 Luster Junction,4
922,Australia,NSW,2766,9987 Stuart Alley,8
923,Australia,VIC,3199,2309 Gulseth Way,8
924,Australia,VIC,3158,730 Dixon Place,8
925,Australia,VIC,3188,10421 Cordelia Parkway,12
926,Australia,NSW,2477,35454 Welch Hill,6
927,Australia,VIC,3143,3403 Spenser Terrace,8
928,Australia,NSW,2770,06 Oneill Parkway,7
929,Australia,NSW,2195,243 Ridge Oak Center,9
930,Australia,NSW,2036,4 Eastlawn Crossing,12
931,Australia,NSW,2575,33 Farwell Crossing,10
932,Australia,VIC,3400,5 Reindahl Point,2
933,Australia,NSW,2145,8882 Valley Edge Junction,8
934,Australia,VIC,3037,633 Cordelia Alley,7
935,Australia,NSW,2233,32 Dennis Hill,9
936,Australia,QLD,4570,54905 Anniversary Pass,2
937,Australia,QLD,4507,5 Gale Street,8
938,Australia,QLD,4220,5413 Burning Wood Plaza,8
939,Australia,NSW,2113,6183 Morrow Court,11
940,Australia,VIC,3799,9 Colorado Trail,3
941,Australia,QLD,4505,627 Ronald Regan Alley,6
942,Australia,NSW,2229,93446 Eagle Crest Plaza,10
943,Australia,VIC,3021,9 Clyde Gallagher Plaza,7
944,Australia,NSW,2443,56709 Petterle Street,6
945,Australia,NSW,2010,221 Coolidge Parkway,9
946,Australia,QLD,4218,33564 Jana Court,5
947,Australia,NSW,2570,7 Starling Crossing,9
948,Australia,VIC,3752,283 Ryan Street,7
949,Australia,QLD,4720,97 Aberg Pass,1
950,Australia,VIC,3177,0 Menomonie Avenue,6
951,Australia,NSW,2192,20 Carpenter Parkway,9
952,Australia,NSW,2069,14796 Ramsey Street,12
953,Australia,VIC,3111,1346 Forest Dale Point,10
954,Australia,NSW,2023,217 Meadow Vale Point,12
955,Australia,NSW,2033,341 Saint Paul Lane,9
956,Australia,VIC,3030,7823 Village Green Park,8
957,Australia,NSW,2148,382 Dayton Lane,8
958,Australia,VIC,3147,4 Kennedy Trail,8
959,Australia,NSW,2196,4364 Gale Park,10
960,Australia,NSW,2089,2379 Dorton Pass,12
961,Australia,NSW,2641,5 Hintze Hill,1
962,Australia,QLD,4212,58 High Crossing Place,10
963,Australia,VIC,3241,1 Ridgeway Court,5
964,Australia,NSW,2450,00 Park Meadow Terrace,6
965,Australia,QLD,4209,29419 Harper Circle,5
966,Australia,NSW,2026,1601 Judy Drive,10
967,Australia,VIC,3428,7628 Larry Trail,7
968,Australia,QLD,4227,004 Lawn Trail,5
969,Australia,VIC,3806,42 Dahle Parkway,7
970,Australia,QLD,4034,1472 Meadow Vale Lane,7
971,Australia,NSW,2760,95 Old Gate Junction,8
972,Australia,VIC,3175,55 Fairfield Court,8
973,Australia,NSW,2558,92 Bunker Hill Trail,7
974,Australia,NSW,2460,1 Boyd Junction,1
975,Australia,VIC,3173,938 Monica Park,9
976,Australia,NSW,2289,26204 Monument Alley,8
977,Australia,NSW,2031,36 Grayhawk Plaza,9
978,Australia,NSW,2250,8276 Hudson Trail,6
979,Australia,NSW,2027,3638 Starling Alley,11
980,Australia,VIC,3111,7380 Canary Pass,7
981,Australia,QLD,4500,9 Debs Trail,4
982,Australia,QLD,4825,82 Shasta Drive,3
983,Australia,QLD,4213,9 Goodland Center,9
984,Australia,QLD,4161,4 Amoth Trail,6
985,Australia,QLD,4018,730 Butternut Trail,4
986,Australia,NSW,2560,21780 Service Park,7
987,Australia,VIC,3757,00745 Huxley Center,9
988,Australia,VIC,3073,45 Hazelcrest Junction,9
989,Australia,NSW,2871,84019 Porter Trail,3
990,Australia,VIC,3141,64211 Laurel Alley,10
